basvuru_id,kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,profil_tipi,yas,cinsiyet,seyahat_suresi_gun,onceki_schengen,onceki_ret,pas_gecerlilik_gun,pas_bos_sayfa,sig_teminat_eur,sig_schengen_kapsamli,sig_gidis_oncesi_var,sig_donus_sonrasi_var,sig_eur_belirtilmis,banka_son_bakim_gun,banka_kase_imza_var,banka_bakiye_eur,banka_6ay_duzenli,banka_trend,banka_ani_para,form_imzali_tarihli,form_adres_var,form_telefon_sahip,form_seyahat_tarihi_tutarli,bildirge_gelir_beyan,bildirge_seyahat_arkadasi,rez_yolcu_adlari_tam,rez_tarih_tutarli,rez_donus_bileti_var,konal_tum_isimler_var,meslek_antelli_kagit,meslek_kase_imza,meslek_belge_yasi_gun,faaliyet_yasi_gun,faaliyet_kaynak,faaliyet_kase_var,imza_sirkuleri_var,SKOR_PASAPORT,SKOR_SIGORTA,SKOR_BANKA,SKOR_BASVURU_FORMU,SKOR_BILDIRGE,SKOR_ULASIM,SKOR_KONAKLAMA,SKOR_MESLEK,SKOR_MUVAFAKATNAME,ort_skor,min_skor,n_kritik,n_yuksek,n_orta,onay_olasiligi,etiket,etiket_aciklama,muv_noter_onayli,muv_her_iki_ebeveyn,muv_gecerlilik_gun,yesil_kart_var,davet_renkli_cikti,davet_oturma_izni_var,muv_apostille_var
04907454,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,ideal,39,Kadın,8,4,0,165,7,46333,True,True,True,True,4,True,13156.85,False,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,37.0,3.0,resmi,True,,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,True,True,
2d8f926b,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,ideal,34,Erkek,9,2,0,553,15,44045,True,True,True,True,14,True,12781.46,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,17.0,118.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,True,True,
0acb0ba5,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,orta,25,Erkek,4,3,1,545,9,38840,True,True,True,True,14,True,2198.37,True,stabil,False,True,False,True,True,True,True,True,True,True,False,True,False,3.0,6.0,resmi,True,,1.0,1.0,1.0,0.8,1.0,1.0,0.8,0.6,,0.9,0.6,1,2,0,0.629,1,Onay,,,,,True,True,
e32a923e,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,ideal,49,Erkek,21,6,1,170,18,49661,True,True,True,True,12,True,3406.4,True,stabil,False,True,True,True,True,True,True,True,True,True,True,False,True,3.0,3.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,,0.95,0.6,1,0,0,0.706,1,Onay,,,,,True,True,
763ca4aa,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,riskli,64,Erkek,18,1,0,274,8,34626,True,True,True,True,6,False,193.72,False,artan,True,True,False,False,True,True,True,True,True,True,True,True,True,58.0,11.0,web,True,,1.0,1.0,0.0,0.6,1.0,1.0,0.8,1.0,,0.8,0.0,2,4,1,0.251,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.00,,,,,True,False,
b8858412,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,ideal,51,Kadın,21,6,0,334,6,43286,True,True,True,True,12,True,5848.65,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,72.0,11.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,True,True,
292c4a41,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,riskli,18,Erkek,13,0,0,577,5,40076,True,True,True,True,11,True,559.59,False,artan,False,True,True,False,True,False,True,True,True,True,True,True,True,52.0,21.0,resmi,True,,1.0,1.0,0.4,0.8,0.8,1.0,0.6,1.0,,0.825,0.4,2,3,0,0.35,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.40,,,,,False,True,
d90900ab,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,ideal,40,Kadın,14,8,1,204,15,46446,True,True,True,True,5,True,7952.44,True,artan,False,True,True,True,True,True,True,True,True,True,False,True,True,49.0,25.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,True,True,
4e61d997,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,riskli,55,Kadın,13,2,0,67,14,37597,True,True,True,True,8,True,666.29,False,artan,False,True,False,False,True,True,True,True,False,True,True,False,True,33.0,8.0,resmi,True,,0.6,1.0,0.8,0.6,1.0,0.8,1.0,0.6,,0.8,0.6,2,4,0,0.373,0,Ret — Pasaport: skor 0.60,,,,,True,True,
9a4e8bb2,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,kritik_sorunlu,52,Kadın,15,0,0,98,1,54994,True,False,True,False,15,True,242.5,False,artan,False,False,True,True,False,True,True,True,True,False,True,False,False,18.0,2.0,resmi,True,,0.6,0.4,0.4,0.4,1.0,0.8,0.8,0.2,,0.575,0.2,6,5,0,0.032,0,Ret — Meslek & İş Belgesi: skor 0.20,,,,,True,False,
69dcb383,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,ideal,42,Kadın,15,6,0,253,2,50293,True,True,True,True,9,True,4295.31,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,33.0,24.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,,0.95,0.6,1,0,0,0.706,1,Onay,,,,,False,True,
39ca58f8,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,orta,55,Erkek,21,3,0,463,11,56221,False,True,False,True,12,True,3073.37,True,azalan,False,True,True,True,True,True,True,True,True,True,True,True,True,38.0,25.0,resmi,True,,1.0,0.2,0.8,1.0,1.0,1.0,1.0,1.0,,0.875,0.2,2,1,0,0.524,1,Onay,,,,,True,True,
19c3d1e1,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,ideal,45,Kadın,17,6,1,409,3,45447,True,True,True,True,8,True,11973.83,True,azalan,False,True,True,True,True,True,True,True,True,True,True,True,True,29.0,24.0,resmi,True,,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,,0.975,0.8,0,1,0,0.785,1,Onay,,,,,True,True,
d39a60cd,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,ideal,49,Erkek,6,5,1,559,14,52146,True,True,True,True,5,True,10984.0,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,19.0,24.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,,True,True,
08b4dbbc,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKSUZ,emekli,davetiye,ucak,diger,0,orta,36,Erkek,15,1,0,292,7,39058,True,True,True,True,37,True,2905.18,True,artan,False,True,True,True,True,True,True,True,True,False,True,True,True,2.0,73.0,web,True,,1.0,1.0,0.6,1.0,1.0,0.8,1.0,0.8,,0.9,0.6,1,2,0,0.633,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.60,,,,,True,True,
338defe8,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,orta,48,Erkek,15,4,0,135,12,57137,True,True,True,True,8,True,1035.1,False,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,59.0,14.0,resmi,True,,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.978,0.8,0,1,0,0.771,1,Onay,True,True,16.0,,True,True,
c67ba87c,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,ideal,47,Erkek,9,5,1,335,9,35909,True,True,True,True,11,True,10491.04,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,8.0,20.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,83.0,,True,True,
5fdcca7b,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,ideal,38,Erkek,18,6,2,241,9,38268,True,True,True,True,14,True,9832.41,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,26.0,25.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.956,0.6,1,0,0,0.708,1,Onay,True,True,13.0,,False,True,
5bda8398,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,ideal,34,Kadın,21,7,2,465,5,49009,True,True,True,True,6,True,11976.08,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,3.0,24.0,web,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,24.0,,True,True,
9f9d939d,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,ideal,54,Erkek,20,4,1,261,17,41256,True,True,True,True,13,True,4821.44,True,stabil,True,True,True,True,True,True,True,True,True,True,True,True,True,58.0,24.0,resmi,True,,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.991,0.92,0,0,1,0.823,1,Onay,True,True,21.0,,True,True,
d20e4238,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,orta,23,Kadın,21,3,1,396,10,52889,True,True,True,True,12,True,2045.16,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,60.0,7.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.956,0.6,1,0,0,0.654,1,Onay,False,True,60.0,,True,True,
0f69a873,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,riskli,22,Kadın,18,1,0,62,5,52130,True,True,True,True,27,True,871.57,False,stabil,False,False,False,True,True,False,True,True,True,True,True,True,False,109.0,20.0,web,True,,0.6,1.0,0.0,0.4,0.8,1.0,0.4,0.4,1.0,0.622,0.0,6,5,0,0.164,1,Onay,True,True,42.0,,False,False,
6cbe39b9,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,riskli,34,Erkek,21,1,0,232,6,43789,True,False,True,True,2,True,849.21,True,azalan,False,False,True,True,True,True,False,True,True,True,True,False,False,94.0,13.0,web,True,,1.0,0.6,0.4,0.6,0.92,1.0,1.0,0.0,1.0,0.724,0.0,5,2,1,0.194,0,Ret — Meslek & İş Belgesi: skor 0.00,True,True,69.0,,True,True,
e134c653,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,orta,42,Erkek,14,1,0,99,10,38293,True,True,True,True,8,True,1706.19,True,artan,False,True,True,True,True,True,True,True,True,True,True,True,True,55.0,19.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,26.0,,True,True,
313fbc7f,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,orta,29,Erkek,6,4,1,573,9,30936,True,True,True,True,13,True,2667.63,True,artan,True,True,True,True,True,True,True,True,False,True,True,True,True,35.0,14.0,resmi,True,,1.0,1.0,0.92,1.0,1.0,0.8,0.6,1.0,0.6,0.88,0.6,2,1,1,0.579,1,Onay,False,True,42.0,,False,True,
3d49a141,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,ideal,36,Kadın,9,6,0,434,19,50444,True,True,True,True,11,True,3572.43,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,72.0,9.0,web,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,48.0,,True,True,
fbb4e346,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,kritik_sorunlu,62,Kadın,16,0,0,527,3,34284,True,True,True,True,38,False,244.74,True,azalan,False,True,True,True,False,True,True,True,True,True,True,True,True,70.0,3.0,resmi,True,,1.0,1.0,0.0,0.8,1.0,1.0,0.8,1.0,0.6,0.8,0.0,4,3,0,0.058,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.00,False,True,9.0,,True,False,
e07329b8,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,orta,33,Erkek,16,2,0,294,6,49283,True,True,True,True,44,True,882.62,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,43.0,14.0,resmi,True,,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.2,0.867,0.2,3,0,0,0.43,1,Onay,False,True,161.0,,True,True,
3054f067,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,ideal,35,Kadın,10,6,1,585,19,43999,True,True,True,True,6,True,8725.9,True,stabil,False,True,True,True,True,True,True,True,True,True,True,True,True,61.0,13.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,54.0,,True,True,
17519ed7,IT_TUR_EMEKLI_UCAK_DAVETIYE_DIGER_COCUKLU,emekli,davetiye,ucak,diger,1,orta,52,Kadın,5,1,0,434,17,58588,True,True,True,True,2,True,3113.24,True,azalan,False,True,True,True,True,True,True,True,True,True,True,True,True,73.0,5.0,resmi,True,,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.978,0.8,0,1,0,0.783,1,Onay,True,True,20.0,,True,True,
d434aa74,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,ideal,30,Erkek,20,3,1,137,7,32229,True,True,True,True,11,True,14173.0,True,artan,False,True,True,True,True,True,True,True,True,,True,True,True,69.0,12.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,True,True,True,
f61cff55,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,riskli,24,Erkek,12,0,0,585,20,36905,True,True,True,True,24,True,806.49,True,artan,False,True,True,True,True,False,True,True,True,,False,True,True,5.0,32.0,resmi,True,,1.0,1.0,0.6,1.0,0.8,0.8,0.8,1.0,,0.875,0.6,1,3,0,0.47,1,Onay,,,,False,True,True,
339f4f7d,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,riskli,20,Kadın,20,1,0,431,17,20636,False,True,True,True,26,True,717.24,True,stabil,True,False,True,True,True,True,True,True,True,,False,True,True,106.0,105.0,resmi,True,,1.0,0.2,0.12,0.6,1.0,1.0,0.8,0.6,,0.665,0.12,5,3,1,0.19,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.12,,,,True,True,True,
2c9c3725,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,orta,29,Kadın,12,2,0,168,6,38626,True,True,True,True,3,True,1641.12,True,stabil,False,True,True,True,True,True,True,True,True,,True,True,True,33.0,4.0,web,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,0,0,0.846,1,Onay,,,,True,True,True,
edf0347a,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,orta,52,Erkek,6,4,1,588,15,27796,True,True,True,True,2,True,1406.2,True,stabil,False,True,True,True,False,True,True,True,True,,True,True,True,159.0,12.0,resmi,True,,1.0,0.6,1.0,0.8,1.0,1.0,1.0,0.8,,0.9,0.6,1,2,0,0.637,1,Onay,,,,True,True,True,
9bdccebc,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,orta,48,Erkek,11,2,0,158,10,18423,True,True,True,True,26,True,3170.96,True,artan,False,True,False,True,True,True,True,True,True,,False,True,True,46.0,2.0,resmi,True,,1.0,0.6,0.6,0.8,1.0,0.8,0.8,1.0,,0.825,0.6,2,3,0,0.528,1,Onay,,,,False,True,True,
9efdf1cb,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,orta,32,Kadın,18,0,0,291,10,52941,True,True,True,True,6,True,2161.88,True,artan,False,True,True,True,True,True,True,True,False,,True,True,True,48.0,12.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,,0.975,0.8,0,1,0,0.775,1,Onay,,,,True,True,True,
27f0aab5,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,ideal,29,Kadın,14,5,1,550,5,32134,True,True,True,True,12,True,10904.6,True,stabil,False,False,False,True,True,True,True,True,True,,True,True,True,64.0,5.0,resmi,True,,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,,0.925,0.4,1,1,0,0.646,1,Onay,,,,True,True,True,
c64b5a6d,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,orta,38,Kadın,6,3,1,58,17,51956,True,True,True,True,3,True,2645.69,True,stabil,False,True,True,False,True,True,True,True,True,,True,True,True,45.0,20.0,web,True,,0.6,1.0,1.0,0.8,1.0,1.0,1.0,1.0,,0.925,0.6,1,1,0,0.659,1,Onay,,,,True,True,True,
62f0f1d2,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,orta,38,Kadın,11,2,0,460,18,41970,True,True,True,True,1,True,2838.17,True,artan,False,True,True,True,True,True,True,True,True,,True,True,True,170.0,18.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,,0.975,0.8,0,1,0,0.785,1,Onay,,,,True,True,True,
4a5eee3a,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,riskli,39,Erkek,16,1,0,489,19,55783,True,True,True,True,7,False,731.11,True,stabil,False,True,True,True,True,False,True,True,True,,False,True,True,102.0,4.0,resmi,True,,1.0,1.0,0.2,1.0,0.8,0.8,0.4,0.8,,0.75,0.2,3,4,0,0.217,0,Ret — Maddi Gelir / Banka Dökümü: skor 0.20,,,,False,False,True,
a1e34f0e,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,orta,35,Erkek,14,4,0,411,5,50312,False,True,True,True,10,True,1810.84,True,artan,False,False,True,True,True,True,True,True,True,,True,True,True,5.0,8.0,resmi,True,,1.0,0.6,1.0,0.6,1.0,1.0,1.0,1.0,,0.9,0.6,2,0,0,0.633,1,Onay,,,,True,True,True,
99f6c509,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,riskli,39,Erkek,7,0,0,393,15,49534,True,True,True,True,9,True,961.85,True,stabil,False,False,True,True,True,True,True,False,True,,True,True,True,95.0,1.0,resmi,True,,1.0,1.0,1.0,0.6,1.0,0.8,1.0,0.8,,0.9,0.6,1,2,0,0.535,1,Onay,,,,True,True,True,
96fee229,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,ideal,32,Erkek,20,5,0,360,2,48716,True,True,True,True,11,True,10001.85,True,artan,False,True,True,True,True,False,True,True,True,,True,True,True,52.0,18.0,resmi,True,,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,,0.975,0.8,0,1,0,0.785,1,Onay,,,,True,True,True,
cbf28bca,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKSUZ,emekli,davetiye,arac,ankara,0,orta,55,Erkek,10,2,0,339,13,34095,True,True,True,True,11,True,1298.14,True,stabil,False,True,True,True,True,True,True,True,True,,False,True,True,23.0,1.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,,0.975,0.8,0,1,0,0.785,1,Onay,,,,True,True,True,
810d3177,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,ideal,44,Kadın,19,3,1,374,8,54847,True,True,True,True,5,True,5915.48,True,stabil,False,True,True,True,True,True,True,True,True,,True,True,True,15.0,16.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,78.0,True,True,True,
9bedea60,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,orta,58,Erkek,4,0,0,96,7,56430,True,True,True,True,1,True,1310.11,True,artan,False,True,True,True,True,True,True,True,True,,True,True,True,28.0,10.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.84,1,Onay,True,True,36.0,True,True,True,
a0c0d713,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,ideal,48,Erkek,10,3,1,480,20,53735,True,True,True,True,9,True,11684.33,True,artan,False,True,True,True,True,True,True,True,False,,True,True,True,8.0,18.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.978,0.8,0,1,0,0.786,1,Onay,True,True,74.0,True,True,True,
dd698e2f,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,ideal,50,Erkek,7,8,2,247,4,37801,True,True,True,True,3,True,7785.23,True,artan,False,True,True,True,True,True,True,True,True,,True,True,True,50.0,3.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.956,0.6,1,0,0,0.708,1,Onay,True,True,168.0,True,True,True,
f7012fd8,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,orta,32,Erkek,14,2,0,486,5,35060,True,True,True,True,4,True,3416.87,True,artan,False,True,True,True,True,True,True,True,False,,True,True,True,16.0,12.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.978,0.8,0,1,0,0.786,1,Onay,True,True,73.0,True,True,True,
d57582eb,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,orta,23,Erkek,9,4,0,388,14,44781,True,True,True,True,3,True,3482.28,True,stabil,True,True,True,True,True,True,True,True,True,,True,True,True,24.0,64.0,web,True,,1.0,1.0,0.92,1.0,1.0,1.0,1.0,0.8,1.0,0.969,0.8,0,1,1,0.778,1,Onay,True,True,41.0,True,True,True,
5ead21ad,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,ideal,29,Kadın,10,3,0,592,15,46706,True,True,True,True,8,True,9950.04,True,artan,False,True,True,True,True,True,True,True,True,,True,True,True,116.0,16.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.978,0.8,0,1,0,0.786,1,Onay,True,True,44.0,True,True,True,
86c3d729,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,ideal,31,Erkek,19,6,0,398,6,53618,True,True,True,True,10,True,4924.42,True,artan,False,True,True,True,True,True,True,True,True,,True,True,True,36.0,16.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,28.0,True,True,True,
a6bd6120,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,orta,30,Erkek,6,0,0,500,7,56320,True,True,True,True,2,True,3015.67,True,stabil,False,True,True,True,True,True,True,True,True,,True,True,True,155.0,36.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.978,0.8,0,1,0,0.775,1,Onay,True,True,63.0,True,True,True,
095ae353,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,orta,60,Erkek,11,0,0,204,15,49995,True,True,True,True,8,True,2460.57,True,artan,False,True,True,True,True,True,True,True,True,,True,True,True,60.0,16.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.84,1,Onay,True,True,17.0,True,True,True,
38a8924d,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,ideal,39,Kadın,11,2,0,575,6,42424,True,True,True,True,4,True,11985.97,True,stabil,False,True,True,True,True,True,True,True,True,,True,True,True,34.0,33.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.846,1,Onay,True,True,31.0,True,True,True,
48e800ea,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,ideal,49,Kadın,19,4,1,94,6,39084,True,True,True,True,9,True,10789.32,True,artan,False,True,True,True,True,True,True,True,True,,True,True,True,153.0,18.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.933,0.6,1,1,0,0.684,1,Onay,False,True,41.0,True,True,True,
ff318d9a,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,riskli,49,Kadın,5,2,0,338,13,35432,True,True,True,True,37,True,983.81,True,artan,False,True,True,True,True,True,True,True,True,,True,True,True,18.0,19.0,web,True,,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.6,0.889,0.6,2,1,0,0.501,1,Onay,False,True,53.0,False,True,True,
5911a718,IT_TUR_EMEKLI_ARAC_DAVETIYE_ANKARA_COCUKLU,emekli,davetiye,arac,ankara,1,orta,48,Kadın,10,2,0,230,10,55595,True,True,True,True,12,True,2586.92,True,stabil,False,True,True,True,True,True,True,True,True,,False,True,True,114.0,21.0,resmi,True,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.956,0.8,0,2,0,0.762,1,Onay,True,True,34.0,True,True,True,
