basvuru_id,kombinasyon_kodu,meslek,konaklama,ulasim,bolge,cocuklu,basvurucu_profil,zorunlu_evrak_sayisi,mevcut_evrak_sayisi,eksik_evrak_sayisi,doc_completeness_score,eksik_evraklar,tam_mi,DOC_ARAC_RUHSATI,DOC_ARAC_SIGORTASI,DOC_BASVURU_FORMU,DOC_BIYOMETRIK_FOTOGRAF,DOC_CALISMA_EVRAKLARI,DOC_CALISMA_IZIN_BELGESI,DOC_CALISMA_IZIN_BELGESI_ISVEREN,DOC_CALISMA_IZIN_BELGESI_MEMUR,DOC_CIFTCILIK_BELGESI,DOC_COCUK_BASVURU_FORMU,DOC_DAVET_MEKTUBU,DOC_DOGUM_BELGESI,DOC_EHLIYET,DOC_EMEKLILIK_BELGESI,DOC_EV_SAHIBI_KIMLIK,DOC_FAALIYET_BELGESI,DOC_GEMI_BELGESI,DOC_IMZA_SIRKULERI_CALISAN,DOC_IMZA_SIRKULERI_ISVEREN,DOC_KIMLIK_FOTOKOPI,DOC_MADDI_DESTEKCI_CALISMAYANLAR,DOC_MADDI_DESTEKCI_COCUK,DOC_MADDI_DESTEKCI_OGRENCI,DOC_MADDI_GELIR_CALISAN,DOC_MADDI_GELIR_CALISMAYANLAR,DOC_MADDI_GELIR_CIFTCI,DOC_MADDI_GELIR_EMEKLI,DOC_MADDI_GELIR_ISVEREN,DOC_MADDI_GELIR_MEMUR,DOC_MADDI_GELIR_OGRENCI,DOC_MADDI_GELIR_SERBEST,DOC_MUVAFAKATNAME,DOC_MUVAFAKATNAME_COCUK,DOC_OGRENCI_BELGESI,DOC_OTEL_REZERVASYONU,DOC_OTOBUS_BILETI,DOC_PASAPORT,DOC_SEYAHAT_BILDIRGE,DOC_SEYAHAT_SAGLIK_SIGORTASI,DOC_TARIHCELI_YERLESIM_YERI,DOC_TEMINAT,DOC_TICARET_SICIL_GAZETESI,DOC_TICARI_ODA_KAYDI,DOC_TREN_BILETI,DOC_UCUS_REZERVASYONU,DOC_VERGI_LEVHASI_ISVEREN,DOC_VERGI_LEVHASI_SERBEST,DOC_VIZE_HARCI,DOC_VUKUATLI_NUFUS
4e6bdd34,IT_TUR_MEMUR_OTOBUS_DAVETIYE_ISTANBUL_COCUKLU,memur,davetiye,otobus,istanbul,1,dikkatli,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1fd8d2d2,IT_TUR_MEMUR_OTOBUS_DAVETIYE_ISTANBUL_COCUKLU,memur,davetiye,otobus,istanbul,1,orta,18,17,1,0.9444,DOC_CALISMA_IZIN_BELGESI_MEMUR,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
f3825510,IT_TUR_MEMUR_OTOBUS_DAVETIYE_ISTANBUL_COCUKLU,memur,davetiye,otobus,istanbul,1,dikkatsiz,18,16,2,0.8889,DOC_CALISMA_IZIN_BELGESI_MEMUR|DOC_COCUK_BASVURU_FORMU,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
431e7eb9,IT_TUR_MEMUR_OTOBUS_DAVETIYE_ISTANBUL_COCUKLU,memur,davetiye,otobus,istanbul,1,dikkatsiz,18,15,3,0.8333,DOC_CALISMA_IZIN_BELGESI_MEMUR|DOC_MADDI_GELIR_MEMUR|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
19daf7e4,IT_TUR_MEMUR_OTOBUS_DAVETIYE_ISTANBUL_COCUKLU,memur,davetiye,otobus,istanbul,1,orta,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
8397d7db,IT_TUR_MEMUR_OTOBUS_DAVETIYE_ISTANBUL_COCUKLU,memur,davetiye,otobus,istanbul,1,orta,18,17,1,0.9444,DOC_EV_SAHIBI_KIMLIK,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
7660b02c,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,dikkatli,15,14,1,0.9333,DOC_DAVET_MEKTUBU,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
d2b591c7,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,dikkatli,15,14,1,0.9333,DOC_EV_SAHIBI_KIMLIK,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
4e29481e,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,orta,15,14,1,0.9333,DOC_SEYAHAT_SAGLIK_SIGORTASI,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
0c7ea2a7,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,orta,15,12,3,0.8,DOC_SEYAHAT_BILDIRGE|DOC_TEMINAT|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
18f5d6a3,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,dikkatli,15,15,0,1.0,,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
9d3aeb29,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,dikkatli,15,13,2,0.8667,DOC_DAVET_MEKTUBU|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
ebfa7a85,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,dikkatsiz,15,13,2,0.8667,DOC_SEYAHAT_SAGLIK_SIGORTASI|DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
0e770ad8,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,orta,15,12,3,0.8,DOC_DAVET_MEKTUBU|DOC_SEYAHAT_SAGLIK_SIGORTASI|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
a6603a6f,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,cok_dikkatsiz,15,9,6,0.6,DOC_CALISMA_IZIN_BELGESI_MEMUR|DOC_EV_SAHIBI_KIMLIK|DOC_OTOBUS_BILETI|DOC_SEYAHAT_BILDIRGE|DOC_SEYAHAT_SAGLIK_SIGORTASI|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
411ec1aa,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,orta,15,13,2,0.8667,DOC_CALISMA_IZIN_BELGESI_MEMUR|DOC_TEMINAT,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
90e41c7c,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,dikkatli,15,14,1,0.9333,DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
6b3e761e,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,dikkatli,15,15,0,1.0,,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
4ba598a4,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,dikkatli,15,15,0,1.0,,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
2e91b1f4,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,orta,15,12,3,0.8,DOC_CALISMA_IZIN_BELGESI_MEMUR|DOC_DAVET_MEKTUBU|DOC_EV_SAHIBI_KIMLIK,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
f68091bc,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKSUZ,memur,davetiye,otobus,izmir,0,orta,15,13,2,0.8667,DOC_CALISMA_IZIN_BELGESI_MEMUR|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
7cca20d4,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,orta,18,16,2,0.8889,DOC_CALISMA_IZIN_BELGESI_MEMUR|DOC_SEYAHAT_SAGLIK_SIGORTASI,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
0eb9a8b6,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,orta,18,17,1,0.9444,DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
0d39345c,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,orta,18,17,1,0.9444,DOC_TEMINAT,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
6e4973d8,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,dikkatli,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
2633d90a,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,dikkatli,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
98ba3614,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,cok_dikkatsiz,18,14,4,0.7778,DOC_BASVURU_FORMU|DOC_CALISMA_IZIN_BELGESI_MEMUR|DOC_EV_SAHIBI_KIMLIK|DOC_SEYAHAT_BILDIRGE,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
c9282b86,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,orta,18,17,1,0.9444,DOC_KIMLIK_FOTOKOPI,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
9902c635,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,orta,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
ae92de53,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,dikkatli,18,16,2,0.8889,DOC_OTOBUS_BILETI|DOC_SEYAHAT_SAGLIK_SIGORTASI,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1
2d01a8fa,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,dikkatli,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
72ebccaa,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,orta,18,17,1,0.9444,DOC_COCUK_BASVURU_FORMU,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
4c03dfe3,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,orta,18,17,1,0.9444,DOC_MADDI_GELIR_MEMUR,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
27458ab7,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,dikkatli,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
4ab90565,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,orta,18,16,2,0.8889,DOC_CALISMA_IZIN_BELGESI_MEMUR|DOC_OTOBUS_BILETI,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
0f251df6,IT_TUR_MEMUR_OTOBUS_DAVETIYE_IZMIR_COCUKLU,memur,davetiye,otobus,izmir,1,orta,18,15,3,0.8333,DOC_COCUK_BASVURU_FORMU|DOC_PASAPORT|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
81c26eb6,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,orta,15,14,1,0.9333,DOC_CALISMA_IZIN_BELGESI_MEMUR,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
3ae9f455,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatsiz,15,13,2,0.8667,DOC_DAVET_MEKTUBU|DOC_SEYAHAT_BILDIRGE,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
5af601a6,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,cok_dikkatsiz,15,9,6,0.6,DOC_DAVET_MEKTUBU|DOC_MADDI_GELIR_MEMUR|DOC_OTOBUS_BILETI|DOC_PASAPORT|DOC_SEYAHAT_BILDIRGE|DOC_TEMINAT,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
ae80d888,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatsiz,15,13,2,0.8667,DOC_DAVET_MEKTUBU|DOC_EV_SAHIBI_KIMLIK,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
a08c62d1,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatli,15,14,1,0.9333,DOC_VUKUATLI_NUFUS,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
028cb85c,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatsiz,15,14,1,0.9333,DOC_TEMINAT,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
3b235a9c,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,orta,15,15,0,1.0,,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
89605016,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatli,15,14,1,0.9333,DOC_CALISMA_IZIN_BELGESI_MEMUR,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
3e8bd60b,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,orta,15,12,3,0.8,DOC_DAVET_MEKTUBU|DOC_MADDI_GELIR_MEMUR|DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
281f408d,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,cok_dikkatsiz,15,9,6,0.6,DOC_BASVURU_FORMU|DOC_EV_SAHIBI_KIMLIK|DOC_PASAPORT|DOC_SEYAHAT_BILDIRGE|DOC_SEYAHAT_SAGLIK_SIGORTASI|DOC_TEMINAT,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
50de57bb,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatsiz,15,13,2,0.8667,DOC_BIYOMETRIK_FOTOGRAF|DOC_SEYAHAT_SAGLIK_SIGORTASI,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1
447152fe,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatli,15,15,0,1.0,,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
8c89deb6,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatsiz,15,14,1,0.9333,DOC_BASVURU_FORMU,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
3bf7c836,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatli,15,14,1,0.9333,DOC_CALISMA_IZIN_BELGESI_MEMUR,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
8d4b97e6,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKSUZ,memur,davetiye,otobus,diger,0,dikkatsiz,15,13,2,0.8667,DOC_BIYOMETRIK_FOTOGRAF|DOC_SEYAHAT_BILDIRGE,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
124c86a2,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,dikkatli,18,17,1,0.9444,DOC_DAVET_MEKTUBU,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
2f36353b,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,orta,18,16,2,0.8889,DOC_DOGUM_BELGESI|DOC_TEMINAT,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
6f804012,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,dikkatsiz,18,17,1,0.9444,DOC_TEMINAT,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
2edd3be2,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,dikkatli,18,17,1,0.9444,DOC_EV_SAHIBI_KIMLIK,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
0b30cf85,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,dikkatli,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
736ae6b3,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,dikkatli,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
4eb91865,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,dikkatli,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
2d288eb0,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,dikkatli,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
a9c60c78,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,dikkatli,18,17,1,0.9444,DOC_TARIHCELI_YERLESIM_YERI,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
ee561867,IT_TUR_MEMUR_OTOBUS_DAVETIYE_DIGER_COCUKLU,memur,davetiye,otobus,diger,1,dikkatsiz,18,18,0,1.0,,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
